region,started_at,finished_at,naive
Дніпропетровська область,2022-03-23 17:28:35+00:00,2022-03-23 18:33:08+00:00,False
Запорізька область,2022-03-23 17:29:00+00:00,2022-03-23 18:38:41+00:00,False
Полтавська область,2022-03-23 17:29:51+00:00,2022-03-23 18:36:35+00:00,False
Харківська область,2022-03-23 17:29:58+00:00,2022-03-23 18:39:04+00:00,False
Вінницька область,2022-03-23 17:30:28+00:00,2022-03-23 18:17:52+00:00,False
Сумська область,2022-03-23 17:38:39+00:00,2022-03-23 18:51:06+00:00,False
Миколаївська область,2022-03-23 19:15:52+00:00,2022-03-23 20:51:02+00:00,False
Дніпропетровська область,2022-03-23 19:17:15+00:00,2022-03-23 20:45:33+00:00,False
Запорізька область,2022-03-23 19:18:33+00:00,2022-03-23 20:49:14+00:00,False
Сумська область,2022-03-23 19:19:12+00:00,2022-03-23 20:27:05+00:00,False
Полтавська область,2022-03-23 19:19:55+00:00,2022-03-23 20:47:30+00:00,False
Харківська область,2022-03-23 19:24:37+00:00,2022-03-23 19:54:37+00:00,True
Вінницька область,2022-03-23 19:41:57+00:00,2022-03-23 20:21:45+00:00,False
Черкаська область,2022-03-23 19:45:52+00:00,2022-03-23 20:33:59+00:00,False
Київ,2022-03-23 19:49:35+00:00,2022-03-23 20:46:37+00:00,False
Одеська область,2022-03-23 19:53:17+00:00,2022-03-23 20:17:20+00:00,False
Київська область,2022-03-23 19:54:19+00:00,2022-03-23 20:49:38+00:00,False
Житомирська область,2022-03-23 19:58:27+00:00,2022-03-23 20:50:54+00:00,False
Дніпропетровська область,2022-03-23 21:34:54+00:00,2022-03-23 21:36:56+00:00,False
Сумська область,2022-03-23 22:13:45+00:00,2022-03-23 23:21:40+00:00,False
Черкаська область,2022-03-23 22:28:56+00:00,2022-03-23 22:53:19+00:00,False
Кіровоградська область,2022-03-23 22:29:04+00:00,2022-03-23 22:52:14+00:00,False
Полтавська область,2022-03-23 22:29:25+00:00,2022-03-23 22:52:47+00:00,False
Київ,2022-03-23 22:33:11+00:00,2022-03-23 23:54:21+00:00,False
Київська область,2022-03-23 22:36:14+00:00,2022-03-23 23:56:23+00:00,False
Житомирська область,2022-03-23 22:57:07+00:00,2022-03-23 23:55:20+00:00,False
Волинська область,2022-03-23 23:22:32+00:00,2022-03-24 00:07:16+00:00,False
Миколаївська область,2022-03-24 00:34:17+00:00,2022-03-24 01:04:17+00:00,True
Дніпропетровська область,2022-03-24 03:38:10+00:00,2022-03-24 04:54:23+00:00,False
Запорізька область,2022-03-24 03:39:07+00:00,2022-03-24 04:32:52+00:00,False
Одеська область,2022-03-24 04:30:55+00:00,2022-03-24 04:51:48+00:00,False
Київ,2022-03-24 05:50:15+00:00,2022-03-24 06:48:25+00:00,False
Київська область,2022-03-24 05:52:34+00:00,2022-03-24 06:52:44+00:00,False
Житомирська область,2022-03-24 05:54:05+00:00,2022-03-24 06:48:44+00:00,False
Чернігівська область,2022-03-24 05:54:35+00:00,2022-03-24 06:24:35+00:00,True
Миколаївська область,2022-03-24 06:33:12+00:00,2022-03-24 07:03:12+00:00,True
Харківська область,2022-03-24 07:56:36+00:00,2022-03-24 08:40:11+00:00,False
Запорізька область,2022-03-24 08:00:58+00:00,2022-03-24 08:59:33+00:00,False
Рівненська область,2022-03-24 08:30:51+00:00,2022-03-24 08:46:34+00:00,False
Волинська область,2022-03-24 08:30:58+00:00,2022-03-24 08:46:28+00:00,False
Тернопільська область,2022-03-24 08:33:16+00:00,2022-03-24 08:48:50+00:00,False
Харківська область,2022-03-24 09:01:10+00:00,2022-03-24 10:09:25+00:00,False
Полтавська область,2022-03-24 09:22:44+00:00,2022-03-24 11:20:52+00:00,False
Запорізька область,2022-03-24 09:23:16+00:00,2022-03-24 10:28:50+00:00,False
Дніпропетровська область,2022-03-24 09:23:54+00:00,2022-03-24 10:08:10+00:00,False
Київ,2022-03-24 09:28:17+00:00,2022-03-24 10:04:55+00:00,False
Чернігівська область,2022-03-24 09:28:55+00:00,2022-03-24 13:15:09+00:00,False
Сумська область,2022-03-24 09:30:39+00:00,2022-03-24 10:14:18+00:00,False
Київська область,2022-03-24 09:30:49+00:00,2022-03-24 10:08:53+00:00,False
Київ,2022-03-24 10:14:35+00:00,2022-03-24 10:27:56+00:00,False
Київ,2022-03-24 10:31:47+00:00,2022-03-24 10:47:27+00:00,False
Харківська область,2022-03-24 10:48:05+00:00,2022-03-24 11:22:48+00:00,False
Дніпропетровська область,2022-03-24 11:18:33+00:00,2022-03-24 11:48:10+00:00,False
Запорізька область,2022-03-24 11:18:53+00:00,2022-03-24 12:06:46+00:00,False
Житомирська область,2022-03-24 11:27:43+00:00,2022-03-24 11:44:54+00:00,False
Запорізька область,2022-03-24 12:49:30+00:00,2022-03-24 14:13:52+00:00,False
Одеська область,2022-03-24 16:57:03+00:00,2022-03-24 17:16:12+00:00,False
Дніпропетровська область,2022-03-24 17:01:56+00:00,2022-03-24 17:44:29+00:00,False
Черкаська область,2022-03-24 17:02:32+00:00,2022-03-24 18:08:45+00:00,False
Миколаївська область,2022-03-24 17:02:46+00:00,2022-03-24 18:08:35+00:00,False
Кіровоградська область,2022-03-24 17:02:55+00:00,2022-03-24 18:21:22+00:00,False
Запорізька область,2022-03-24 17:04:54+00:00,2022-03-24 17:46:02+00:00,False
Вінницька область,2022-03-24 17:16:56+00:00,2022-03-24 17:42:47+00:00,False
Житомирська область,2022-03-24 17:20:55+00:00,2022-03-24 19:04:56+00:00,False
Київ,2022-03-24 17:31:14+00:00,2022-03-24 19:03:46+00:00,False
Київська область,2022-03-24 17:33:26+00:00,2022-03-24 19:07:56+00:00,False
Харківська область,2022-03-24 18:54:04+00:00,2022-03-24 19:24:04+00:00,True
Дніпропетровська область,2022-03-24 20:38:14+00:00,2022-03-24 21:56:11+00:00,False
Черкаська область,2022-03-24 21:07:28+00:00,2022-03-24 22:33:17+00:00,False
Кіровоградська область,2022-03-24 21:07:52+00:00,2022-03-24 22:33:27+00:00,False
Миколаївська область,2022-03-24 21:09:42+00:00,2022-03-24 21:39:42+00:00,True
Волинська область,2022-03-24 21:48:37+00:00,2022-03-24 22:26:29+00:00,False
Рівненська область,2022-03-24 21:49:11+00:00,2022-03-24 21:59:54+00:00,False
Тернопільська область,2022-03-24 21:52:42+00:00,2022-03-24 22:23:53+00:00,False
Вінницька область,2022-03-24 21:57:57+00:00,2022-03-24 22:29:06+00:00,False
Житомирська область,2022-03-24 21:58:02+00:00,2022-03-24 22:32:51+00:00,False
Полтавська область,2022-03-24 22:01:54+00:00,2022-03-24 22:32:25+00:00,False
Київ,2022-03-24 22:08:57+00:00,2022-03-24 22:31:25+00:00,False
Київська область,2022-03-24 22:12:51+00:00,2022-03-24 22:35:46+00:00,False
Харківська область,2022-03-25 00:54:48+00:00,2022-03-25 01:24:48+00:00,True
Харківська область,2022-03-25 02:08:19+00:00,2022-03-25 02:50:48+00:00,False
Миколаївська область,2022-03-25 04:19:56+00:00,2022-03-25 04:49:56+00:00,True
Київ,2022-03-25 04:40:19+00:00,2022-03-25 07:06:38+00:00,False
Київська область,2022-03-25 04:42:05+00:00,2022-03-25 07:20:29+00:00,False
Черкаська область,2022-03-25 04:42:50+00:00,2022-03-25 05:49:57+00:00,False
Вінницька область,2022-03-25 04:51:43+00:00,2022-03-25 05:15:00+00:00,False
Тернопільська область,2022-03-25 05:01:56+00:00,2022-03-25 05:33:23+00:00,False
Харківська область,2022-03-25 05:45:22+00:00,2022-03-25 10:36:59+00:00,False
Житомирська область,2022-03-25 05:52:19+00:00,2022-03-25 07:09:08+00:00,False
Одеська область,2022-03-25 05:55:01+00:00,2022-03-25 06:05:38+00:00,False
Запорізька область,2022-03-25 08:27:39+00:00,2022-03-25 10:16:46+00:00,False
Черкаська область,2022-03-25 08:47:04+00:00,2022-03-25 08:54:44+00:00,False
Сумська область,2022-03-25 10:05:56+00:00,2022-03-25 10:36:35+00:00,False
Київ,2022-03-25 10:56:31+00:00,2022-03-25 11:52:47+00:00,False
Житомирська область,2022-03-25 10:57:31+00:00,2022-03-25 11:53:38+00:00,False
Київська область,2022-03-25 11:07:17+00:00,2022-03-25 12:01:07+00:00,False
Сумська область,2022-03-25 11:50:08+00:00,2022-03-25 12:20:08+00:00,True
Запорізька область,2022-03-25 12:00:00+00:00,2022-03-25 13:07:31+00:00,False
Житомирська область,2022-03-25 12:05:45+00:00,2022-03-25 13:14:10+00:00,False
Дніпропетровська область,2022-03-25 12:08:49+00:00,2022-03-25 13:01:42+00:00,False
Полтавська область,2022-03-25 12:10:55+00:00,2022-03-25 15:32:55+00:00,False
Харківська область,2022-03-25 12:11:03+00:00,2022-03-25 13:04:12+00:00,False
Черкаська область,2022-03-25 12:19:54+00:00,2022-03-25 13:14:21+00:00,False
Київ,2022-03-25 12:21:04+00:00,2022-03-25 13:16:58+00:00,False
Київська область,2022-03-25 12:28:10+00:00,2022-03-25 13:21:46+00:00,False
Чернігівська область,2022-03-25 12:37:41+00:00,2022-03-25 13:07:41+00:00,True
Вінницька область,2022-03-25 13:31:30+00:00,2022-03-25 14:01:30+00:00,True
Київ,2022-03-25 13:34:54+00:00,2022-03-25 15:33:52+00:00,False
Житомирська область,2022-03-25 13:35:21+00:00,2022-03-25 14:05:21+00:00,True
Миколаївська область,2022-03-25 13:41:20+00:00,2022-03-25 16:45:14+00:00,False
Одеська область,2022-03-25 13:41:45+00:00,2022-03-25 14:56:12+00:00,False
Київська область,2022-03-25 13:42:41+00:00,2022-03-25 15:40:44+00:00,False
Черкаська область,2022-03-25 14:10:14+00:00,2022-03-25 15:32:00+00:00,False
Івано-Франківська область,2022-03-25 14:13:47+00:00,2022-03-25 15:32:32+00:00,False
Хмельницька область,2022-03-25 14:14:09+00:00,2022-03-25 15:31:40+00:00,False
Волинська область,2022-03-25 14:14:15+00:00,2022-03-25 15:09:49+00:00,False
Кіровоградська область,2022-03-25 14:14:24+00:00,2022-03-25 15:33:13+00:00,False
Закарпатська область,2022-03-25 14:14:42+00:00,2022-03-25 15:33:20+00:00,False
Чернівецька область,2022-03-25 14:15:03+00:00,2022-03-25 15:34:09+00:00,False
Львівська область,2022-03-25 14:15:20+00:00,2022-03-25 15:28:50+00:00,False
Рівненська область,2022-03-25 14:17:37+00:00,2022-03-25 15:08:25+00:00,False
Тернопільська область,2022-03-25 14:19:32+00:00,2022-03-25 15:13:34+00:00,False
Вінницька область,2022-03-25 14:28:12+00:00,2022-03-25 14:57:21+00:00,False
Вінницька область,2022-03-25 15:06:01+00:00,2022-03-25 15:37:19+00:00,False
Харківська область,2022-03-25 15:37:07+00:00,2022-03-25 16:43:54+00:00,False
Київ,2022-03-25 15:44:18+00:00,2022-03-25 16:14:18+00:00,True
Чернігівська область,2022-03-25 15:48:51+00:00,2022-03-25 16:38:35+00:00,False
Київська область,2022-03-25 15:51:28+00:00,2022-03-25 19:40:46+00:00,False
Вінницька область,2022-03-25 16:03:42+00:00,2022-03-25 16:40:09+00:00,False
Черкаська область,2022-03-25 16:07:33+00:00,2022-03-25 16:42:14+00:00,False
Житомирська область,2022-03-25 16:07:44+00:00,2022-03-25 16:41:54+00:00,False
Кіровоградська область,2022-03-25 16:07:54+00:00,2022-03-25 16:42:30+00:00,False
Дніпропетровська область,2022-03-25 16:08:13+00:00,2022-03-25 16:43:21+00:00,False
Житомирська область,2022-03-25 16:47:43+00:00,2022-03-25 19:37:50+00:00,False
Вінницька область,2022-03-25 16:48:02+00:00,2022-03-25 17:02:39+00:00,False
Харківська область,2022-03-25 18:16:09+00:00,2022-03-25 19:25:53+00:00,False
Запорізька область,2022-03-25 18:19:49+00:00,2022-03-25 19:39:18+00:00,False
Сумська область,2022-03-25 18:20:35+00:00,2022-03-25 20:40:29+00:00,False
Київ,2022-03-25 19:06:34+00:00,2022-03-25 19:36:02+00:00,False
Чернігівська область,2022-03-25 19:10:47+00:00,2022-03-25 19:40:18+00:00,False
Харківська область,2022-03-25 19:31:11+00:00,2022-03-25 20:52:31+00:00,False
Одеська область,2022-03-25 21:11:27+00:00,2022-03-25 21:53:06+00:00,False
Черкаська область,2022-03-25 21:12:53+00:00,2022-03-25 21:58:02+00:00,False
Кіровоградська область,2022-03-25 21:13:17+00:00,2022-03-25 21:57:39+00:00,False
Миколаївська область,2022-03-25 21:14:08+00:00,2022-03-25 21:58:40+00:00,False
Київ,2022-03-25 21:25:27+00:00,2022-03-25 22:35:34+00:00,False
Вінницька область,2022-03-25 21:25:49+00:00,2022-03-25 21:41:51+00:00,False
Житомирська область,2022-03-25 21:28:22+00:00,2022-03-25 22:36:06+00:00,False
Чернігівська область,2022-03-25 21:29:07+00:00,2022-03-25 21:59:07+00:00,True
Київська область,2022-03-25 21:32:12+00:00,2022-03-25 22:40:50+00:00,False
Дніпропетровська область,2022-03-26 03:40:39+00:00,2022-03-26 04:24:09+00:00,False
Харківська область,2022-03-26 03:42:16+00:00,2022-03-26 04:26:44+00:00,False
Запорізька область,2022-03-26 03:44:15+00:00,2022-03-26 04:28:01+00:00,False
Київ,2022-03-26 03:48:35+00:00,2022-03-26 04:39:50+00:00,False
Сумська область,2022-03-26 03:49:31+00:00,2022-03-26 04:28:33+00:00,False
Київська область,2022-03-26 03:58:03+00:00,2022-03-26 05:21:16+00:00,False
